order_id,value_per_order
10328,91.00
10329,12.25
10330,20.25
10331,37.25
10332,16.00
10333,14.75
10334,29.50
10335,70.25
10336,20.25
10337,20.75
10338,74.25
10339,34.00
10340,16.00
10341,28.50
10342,33.50
10343,37.00
10344,16.75
10345,25.50
10346,16.50
10347,20.75
10348,65.00
10349,30.50
10350,73.25
10351,20.25
10352,69.50
10353,32.75
10354,43.25
10355,12.75
10356,68.50
10357,20.75
10358,31.00
10359,33.25
10360,16.25
10361,70.75
10362,28.00
10363,28.75
10364,16.50
10365,18.50
10366,69.50
10367,33.00
10368,28.25
10369,20.75
10370,30.50
10371,49.75
10372,36.75
10373,33.25
10374,27.75
10375,12.00
10376,70.25
10377,29.25
10378,63.00
10379,13.25
10380,32.75
10381,67.75
10382,20.50
10383,50.25
10384,58.00
10385,20.25
10386,36.00
10387,16.50
10388,20.50
10389,18.50
10390,20.25
10391,23.65
10392,24.00
10393,15.25
10394,20.75
10395,12.00
10396,66.75
10397,46.25
10398,28.75
10399,79.00
10400,129.20
10401,20.75
10402,36.00
10403,16.75
10404,17.50
10405,20.75
10406,33.50
10407,32.25
10408,12.00
10409,53.25
10410,12.00
10411,33.25
10412,115.25
10413,20.75
10414,76.25
10415,39.50
10416,16.00
10417,20.75
10418,20.75
10419,37.25
10420,74.50
10421,44.75
10422,59.25
10423,25.50
10424,44.40
10425,55.75
10426,23.65
10427,52.25
10428,20.50
10429,33.25
10430,20.75
10431,45.95
10432,75.00
10433,33.50
10434,53.50
10435,12.50
10436,63.25
10437,32.00
10438,48.50
10439,59.75
10440,37.00
10441,16.50
10442,25.50
10443,28.50
10444,59.75
10445,16.00
10446,20.75
10447,26.50
10448,69.40
10449,9.75
10450,28.50
10451,64.25
10452,20.50
10453,30.50
10454,20.75
10455,16.75
10456,92.25
10457,252.85
10458,12.50
10459,50.00
10460,20.75
10461,41.50
10462,16.75
10463,12.00
10464,16.00
10465,12.50
10466,62.50
10467,193.25
10468,32.45
10469,61.75
10470,20.75
10471,46.00
10472,45.00
10473,16.00
10474,37.00
10475,41.50
10476,14.75
10477,16.50
10478,45.25
10479,12.00
10480,16.00
10481,20.75
10482,41.25
10483,24.50
10484,10.50
10485,71.00
10486,32.00
10487,20.25
10488,78.75
10489,62.45
10490,36.75
10491,20.75
10492,16.75
10493,20.75
10494,32.45
10495,48.75
10496,24.50
10497,18.50
10498,33.00
10499,9.75
10500,67.20
10501,73.00
10502,16.00
10503,12.00
10504,62.75
10505,57.50
10506,35.00
10507,12.75
10508,13.25
10509,57.25
10510,30.25
10511,33.50
10512,58.00
10513,74.75
10514,16.75
10515,15.25
10516,47.20
10517,20.25
10518,112.75
10519,25.25
10520,41.25
10521,65.25
10522,20.75
10523,20.75
10524,25.00
10525,20.25
10526,41.50
10527,80.00
10528,67.75
10529,20.50
10530,67.20
10531,59.25
10532,16.00
10533,57.50
10534,41.50
10535,37.00
10536,40.70
10537,14.75
10538,41.25
10539,57.50
10540,33.25
10541,36.50
10542,36.25
10543,66.50
10544,43.50
10545,87.25
10546,15.25
10547,33.50
10548,44.75
10549,61.50
10550,20.50
10551,17.95
10552,57.50
10553,49.50
10554,41.50
10555,45.25
10556,41.25
10557,35.00
10558,12.00
10559,74.00
10560,70.50
10561,25.50
10562,47.00
10563,37.25
10564,34.45
10565,71.00
10566,41.00
10567,35.50
10568,61.75
10569,37.25
10570,12.50
10571,33.50
10572,49.25
10573,66.75
10574,170.45
10575,16.00
10576,20.75
10577,27.00
10578,82.25
10579,16.25
10580,193.90
10581,12.00
10582,20.25
10583,20.75
10584,12.50
10585,23.65
10586,64.50
10587,32.75
10588,57.00
10589,37.50
10590,12.25
10591,29.00
10592,64.00
10593,20.75
10594,36.75
10595,59.25
10596,56.75
10597,16.75
10598,32.75
10599,16.75
10600,29.25
10601,33.50
10602,20.50
10603,55.00
10604,27.25
10605,61.75
10606,12.75
10607,61.00
10608,33.00
10609,37.25
10610,33.25
10611,27.00
10612,31.50
10613,49.50
10614,51.50
10615,28.50
10616,23.00
10617,45.00
10618,20.75
10619,33.00
10620,20.75
10621,53.25
10622,28.25
10623,20.75
10624,80.50
10625,37.75
10626,20.75
10627,10.50
10628,38.00
10629,48.50
10630,46.25
10631,53.95
10632,62.25
10633,12.75
10634,20.75
10635,48.00
10636,44.50
10637,20.25
10638,37.00
10639,15.25
10640,24.50
10641,62.50
10642,32.00
10643,32.25
10644,74.95
10645,20.75
10646,104.75
10647,20.50
10648,30.00
10649,18.50
10650,16.50
10651,12.00
10652,20.75
10653,12.00
10654,20.25
10655,10.50
10656,50.45
10657,37.00
10658,12.50
10659,198.25
10660,26.75
10661,20.75
10662,20.50
10663,24.00
10664,68.25
10665,28.25
10666,32.75
10667,65.50
10668,16.75
10669,37.00
10670,37.00
10671,16.50
10672,48.75
10673,32.50
10674,21.00
10675,33.00
10676,45.75
10677,61.00
10678,16.00
10679,33.00
10680,59.50
10681,16.50
10682,36.75
10683,15.25
10684,12.00
10685,32.00
10686,37.25
10687,20.75
10688,53.50
10689,16.50
10690,16.75
10691,12.75
10692,57.50
10693,17.95
10694,20.50
10695,17.95
10696,65.00
10697,10.50
10698,28.75
10699,33.25
10700,12.00
10701,16.50
10702,217.00
10703,36.75
10704,16.50
10705,36.25
10706,44.75
10707,16.50
10708,20.25
10709,25.50
10710,14.75
10711,17.95
10712,12.75
10713,73.50
10714,12.50
10715,70.00
10716,58.50
10717,53.00
10718,36.75
10719,32.25
10720,57.75
10721,53.50
10722,16.50
10723,51.00
10724,29.25
10725,26.75
10726,32.50
10727,44.25
10728,34.75
10729,16.00
10730,20.50
10731,74.00
10732,16.50
10733,32.50
10734,32.50
10735,35.25
10736,44.75
10737,57.25
10738,16.75
10739,20.50
10740,22.50
10741,20.75
10742,12.75
10743,34.00
10744,26.25
10745,16.75
10746,57.75
10747,41.25
10748,25.25
10749,16.00
10750,25.50
10751,12.50
10752,16.75
10753,20.75
10754,58.25
10755,11.00
10756,21.00
10757,25.50
10758,37.50
10759,20.75
10760,417.15
10761,12.00
10762,31.00
10763,77.25
10764,50.00
10765,104.50
10766,16.00
10767,41.50
10768,16.50
10769,69.75
10770,16.50
10771,62.25
10772,16.75
10773,20.75
10774,16.00
10775,20.75
10776,67.75
10777,78.50
10778,27.75
10779,28.75
10780,37.50
10781,17.95
10782,16.50
10783,28.50
10784,31.75
10785,54.00
10786,12.50
10787,48.50
10788,43.45
10789,61.25
10790,20.25
10791,37.25
10792,33.00
10793,12.00
10794,77.65
10795,20.75
10796,120.50
10797,16.50
10798,11.00
10799,20.75
10800,16.50
10801,12.00
10802,12.50
10803,16.00
10804,20.75
10805,32.75
10806,12.50
10807,12.00
10808,16.75
10809,16.00
10810,26.50
10811,18.50
10812,53.50
10813,236.75
10814,12.00
10815,15.25
10816,20.75
10817,38.70
10818,49.25
10819,37.00
10820,29.25
10821,33.50
10822,16.50
10823,37.25
10824,48.75
10825,20.50
10826,12.50
10827,17.95
10828,16.75
10829,32.75
10830,37.00
10831,12.00
10832,17.95
10833,64.75
10834,25.75
10835,41.00
10836,36.50
10837,51.25
10838,20.75
10839,62.00
10840,62.00
10841,65.00
10842,35.00
10843,66.00
10844,12.00
10845,20.75
10846,32.25
10847,69.75
10848,37.50
10849,16.00
10850,12.00
10851,38.45
10852,43.75
10853,14.50
10854,32.50
10855,11.00
10856,17.95
10857,32.75
10858,45.75
10859,41.50
10860,12.50
10861,33.25
10862,53.25
10863,16.00
10864,20.25
10865,48.50
10866,20.75
10867,32.00
10868,57.00
10869,16.50
10870,80.45
10871,44.50
10872,12.00
10873,12.75
10874,29.95
10875,17.95
10876,12.00
10877,44.75
10878,15.25
10879,41.25
10880,37.50
10881,16.50
10882,20.75
10883,12.75
10884,49.00
10885,16.50
10886,65.00
10887,20.75
10888,25.50
10889,171.75
10890,12.50
10891,16.75
10892,24.50
10893,39.25
10894,16.50
10895,16.00
10896,59.45
10897,32.50
10898,20.50
10899,44.75
10900,69.20
10901,56.15
10902,26.25
10903,39.50
10904,25.25
10905,37.25
10906,65.00
10907,37.25
10908,74.00
10909,47.25
10910,28.00
10911,47.50
10912,12.00
10913,12.00
10914,40.00
10915,40.50
10916,28.75
10917,24.25
10918,48.50
10919,78.50
10920,16.50
10921,34.45
10922,74.25
10923,17.95
10924,20.75
10925,45.00
10926,12.50
10927,12.50
10928,23.65
10929,54.00
10930,46.00
10931,188.70
10932,12.00
10933,28.75
10934,70.25
10935,63.25
10936,24.25
10937,57.50
10938,12.75
10939,16.50
10940,16.75
10941,65.00
10942,47.75
10943,41.00
10944,16.75
10945,96.00
10946,31.25
10947,12.50
10948,49.50
10949,20.75
10950,9.75
10951,34.00
10952,20.75
10953,47.20
10954,31.25
10955,20.50
10956,16.00
10957,16.00
10958,28.50
10959,34.70
10960,49.50
10961,12.75
10962,52.00
10963,34.75
10964,15.25
10965,20.75
10966,21.75
10967,37.00
10968,12.50
10969,29.95
10970,28.75
10971,20.75
10972,32.75
10973,36.75
10974,48.25
10975,20.25
10976,12.75
10977,51.70
10978,56.75
10979,47.00
10980,64.50
10981,37.00
10982,33.00
10983,29.25
10984,28.25
10985,69.00
10986,51.25
10987,29.50
10988,16.50
10989,32.75
10990,29.00
10991,16.75
10992,25.75
10993,66.00
10994,48.75
10995,62.45
10996,16.00
10997,57.50
10998,65.50
10999,32.25
11000,45.75
11001,53.50
11002,49.50
11003,33.25
11004,49.00
11005,34.70
11006,20.75
11007,37.50
11008,42.50
11009,41.25
11010,12.00
11011,41.50
11012,55.75
11013,20.75
11014,54.20
11015,37.50
11016,20.75
11017,16.50
11018,96.20
11019,30.25
11020,12.00
11021,56.00
11022,12.75
11023,33.25
11024,16.75
11025,38.70
11026,48.25
11027,16.75
11028,31.25
11029,60.25
11030,12.00
11031,20.50
11032,33.00
11033,20.50
11034,16.50
11035,20.75
11036,35.00
11037,33.25
11038,54.50
11039,40.40
11040,20.75
11041,33.00
11042,20.75
11043,61.25
11044,44.50
11045,16.00
11046,12.75
11047,14.50
11048,41.00
11049,9.75
11050,20.75
11051,36.75
11052,63.75
11053,31.00
11054,53.50
11055,49.50
11056,53.00
11057,73.25
11058,53.50
11059,44.50
11060,45.25
11061,23.65
11062,59.25
11063,20.75
11064,41.25
11065,40.50
11066,48.75
11067,16.25
11068,12.50
11069,25.00
11070,30.75
11071,20.75
11072,34.50
11073,32.25
11074,20.25
11075,12.50
11076,54.00
11077,34.75
11078,12.50
11079,40.50
11080,20.75
11081,30.50
11082,16.75
11083,33.00
11084,20.75
11085,53.50
11086,60.75
11087,56.75
11088,61.75
11089,33.25
11090,41.50
11091,32.75
11092,12.00
11093,55.75
11094,43.00
11095,60.15
11096,60.00
11097,52.50
11098,32.50
11099,20.50
11100,28.75
11101,17.50
11102,42.00
11103,36.75
11104,11.00
11105,65.75
11106,70.00
11107,60.50
11108,70.00
11109,39.25
11110,41.00
11111,16.50
11112,54.45
11113,12.00
11114,26.50
11115,61.75
11116,33.25
11117,49.25
11118,32.75
11119,68.65
11120,41.75
11121,36.75
11122,31.25
11123,20.75
11124,41.50
11125,16.00
11126,45.20
11127,20.25
11128,220.50
11129,20.25
11130,16.25
11131,12.00
11132,18.50
11133,12.50
11134,41.00
11135,23.65
11136,61.00
11137,20.75
11138,32.50
11139,71.75
11140,28.75
11141,32.25
11142,51.00
11143,59.50
11144,18.50
11145,20.75
11146,12.00
11147,20.25
11148,12.50
11149,36.75
11150,59.25
11151,32.75
11152,38.25
11153,68.25
11154,64.65
11155,60.00
11156,12.50
11157,37.00
11158,30.50
11159,34.20
11160,24.50
11161,65.50
11162,16.00
11163,61.50
11164,57.25
11165,35.00
11166,28.50
11167,28.50
11168,48.00
11169,20.75
11170,24.00
11171,9.75
11172,20.75
11173,37.25
11174,55.75
11175,149.20
11176,86.50
11177,37.50
11178,128.75
11179,16.50
11180,12.75
11181,56.00
11182,63.25
11183,37.00
11184,16.00
11185,20.75
11186,12.50
11187,48.50
11188,25.25
11189,20.75
11190,33.00
11191,44.75
11192,12.75
11193,20.75
11194,20.75
11195,20.50
11196,20.25
11197,48.75
11198,43.70
11199,70.00
11200,31.75
11201,41.00
11202,16.50
11203,12.00
11204,20.50
11205,37.50
11206,51.25
11207,56.00
11208,40.75
11209,13.25
11210,64.25
11211,16.50
11212,41.00
11213,32.75
11214,12.25
11215,53.25
11216,12.00
11217,28.00
11218,20.75
11219,18.50
11220,16.00
11221,49.25
11222,38.75
11223,46.75
11224,49.50
11225,52.75
11226,33.00
11227,57.75
11228,82.00
11229,16.00
11230,69.50
11231,20.50
11232,16.75
11233,76.25
11234,117.75
11235,219.25
11236,65.25
11237,29.00
11238,57.75
11239,35.25
11240,65.00
11241,61.00
11242,41.50
11243,50.95
11244,57.25
11245,53.75
11246,31.25
11247,12.25
11248,16.75
11249,38.25
11250,37.00
11251,44.00
11252,61.50
11253,36.75
11254,37.00
11255,34.00
11256,21.00
11257,58.25
11258,13.25
11259,34.50
11260,20.75
11261,62.70
11262,24.00
11263,20.25
11264,36.75
11265,58.50
11266,68.50
11267,20.75
11268,12.00
11269,51.75
11270,42.50
11271,20.75
11272,12.75
11273,12.75
11274,20.75
11275,20.25
11276,47.50
11277,29.00
11278,20.25
11279,16.75
11280,37.25
11281,45.00
11282,20.75
11283,16.75
11284,62.25
11285,53.40
11286,16.50
11287,16.50
11288,35.50
11289,41.00
11290,28.50
11291,63.25
11292,32.75
11293,28.25
11294,28.50
11295,110.00
11296,47.65
11297,16.50
11298,16.00
11299,141.00
11300,34.75
11301,16.75
11302,14.75
11303,34.45
11304,20.75
11305,16.75
11306,66.25
11307,20.25
11308,36.75
11309,20.50
11310,16.50
11311,62.00
11312,36.75
11313,20.75
11314,16.50
11315,18.50
11316,12.00
11317,37.25
11318,32.75
11319,76.25
11320,33.25
11321,20.75
11322,38.75
11323,62.00
11324,42.25
11325,20.50
11326,54.25
11327,40.75
11328,39.25
11329,23.65
11330,40.40
11331,31.75
11332,20.75
11333,65.50
11334,15.25
11335,16.50
11336,51.50
11337,36.75
11338,16.75
11339,62.50
11340,60.75
11341,16.25
11342,39.00
11343,16.75
11344,20.75
11345,20.75
11346,29.00
11347,12.25
11348,40.50
11349,12.50
11350,264.90
11351,32.25
11352,12.00
11353,20.75
11354,32.50
11355,16.75
11356,12.25
11357,32.75
11358,180.50
11359,20.75
11360,20.75
11361,16.50
11362,69.70
11363,20.75
11364,16.25
11365,24.75
11366,12.75
11367,12.50
11368,41.00
11369,38.50
11370,40.75
11371,44.50
11372,16.50
11373,20.25
11374,31.25
11375,69.25
11376,33.00
11377,17.95
11378,62.75
11379,72.75
11380,41.00
11381,16.75
11382,20.75
11383,44.50
11384,58.75
11385,46.25
11386,34.00
11387,69.00
11388,73.25
11389,20.75
11390,78.25
11391,45.00
11392,29.25
11393,20.25
11394,20.75
11395,49.25
11396,16.50
11397,36.45
11398,61.50
11399,17.95
11400,16.00
11401,20.75
11402,12.00
11403,16.00
11404,10.50
11405,16.25
11406,45.75
11407,45.25
11408,28.50
11409,18.50
11410,58.25
11411,149.50
11412,9.75
11413,20.75
11414,33.50
11415,36.50
11416,24.50
11417,14.50
11418,20.25
11419,20.50
11420,57.50
11421,16.00
11422,18.50
11423,14.75
11424,26.25
11425,16.50
11426,41.50
11427,36.75
11428,210.00
11429,40.40
11430,16.75
11431,56.40
11432,58.00
11433,12.50
11434,20.75
11435,58.00
11436,14.75
11437,53.50
11438,12.75
11439,45.00
11440,33.50
11441,50.50
11442,12.00
11443,12.00
11444,49.50
11445,9.75
11446,20.50
11447,35.65
11448,31.50
11449,41.25
11450,49.25
11451,40.25
11452,32.75
11453,12.50
11454,33.75
11455,12.50
11456,12.00
11457,20.25
11458,16.25
11459,57.00
11460,16.50
11461,12.75
11462,22.25
11463,20.75
11464,33.25
11465,64.75
11466,50.00
11467,50.50
11468,49.25
11469,67.75
11470,20.25
11471,51.50
11472,16.75
11473,20.75
11474,45.50
11475,9.75
11476,72.75
11477,20.75
11478,132.70
11479,20.75
11480,16.00
11481,49.25
11482,16.00
11483,32.75
11484,20.75
11485,45.50
11486,70.50
11487,61.25
11488,16.50
11489,18.50
11490,16.00
11491,33.00
11492,16.50
11493,16.75
11494,12.00
11495,58.00
11496,32.50
11497,13.25
11498,37.00
11499,41.50
11500,37.50
11501,41.50
11502,37.25
11503,70.00
11504,71.45
11505,31.25
11506,50.00
11507,70.50
11508,50.70
11509,77.90
11510,14.50
11511,20.75
11512,25.50
11513,20.25
11514,36.40
11515,34.75
11516,62.70
11517,44.00
11518,60.45
11519,41.50
11520,61.25
11521,66.00
11522,24.50
11523,29.25
11524,25.50
11525,20.75
11526,64.25
11527,24.50
11528,16.00
11529,20.25
11530,16.75
11531,76.15
11532,117.25
11533,41.75
11534,32.50
11535,12.50
11536,20.25
11537,20.75
11538,46.50
11539,32.50
11540,41.50
11541,20.75
11542,16.50
11543,39.25
11544,78.25
11545,20.75
11546,73.50
11547,35.00
11548,12.00
11549,16.50
11550,69.95
11551,37.50
11552,34.70
11553,73.50
11554,36.75
11555,36.75
11556,12.00
11557,12.50
11558,41.50
11559,28.00
11560,73.95
11561,45.25
11562,87.25
11563,63.75
11564,27.70
11565,12.50
11566,36.25
11567,32.50
11568,26.00
11569,36.75
11570,15.25
11571,16.00
11572,53.50
11573,32.50
11574,36.00
11575,20.25
11576,12.50
11577,57.75
11578,49.50
11579,58.70
11580,37.25
11581,41.75
11582,11.00
11583,53.00
11584,20.75
11585,20.75
11586,88.50
11587,58.50
11588,10.50
11589,35.50
11590,16.25
11591,16.00
11592,28.75
11593,32.75
11594,184.40
11595,61.75
11596,16.75
11597,16.00
11598,12.75
11599,192.80
11600,20.25
11601,34.70
11602,10.50
11603,69.25
11604,16.75
11605,49.20
11606,36.75
11607,37.50
11608,58.95
11609,20.75
11610,37.25
11611,33.00
11612,34.50
11613,12.50
11614,65.90
11615,12.75
11616,52.25
11617,16.00
11618,12.00
11619,16.50
11620,43.75
11621,38.20
11622,12.25
11623,41.00
11624,16.75
11625,32.75
11626,51.45
11627,16.75
11628,84.40
11629,58.25
11630,20.75
11631,12.00
11632,20.75
11633,32.75
11634,12.00
11635,18.50
11636,28.50
11637,20.75
11638,16.00
11639,72.25
11640,16.00
11641,20.75
11642,20.75
11643,12.25
11644,16.50
11645,31.75
11646,57.25
11647,20.75
11648,41.00
11649,20.75
11650,47.50
11651,45.00
11652,20.75
11653,12.50
11654,27.50
11655,177.75
11656,41.50
11657,18.50
11658,32.75
11659,32.75
11660,16.00
11661,16.25
11662,37.00
11663,16.50
11664,21.00
11665,36.00
11666,55.25
11667,42.00
11668,27.25
11669,25.25
11670,35.00
11671,53.00
11672,45.25
11673,29.25
11674,12.75
11675,40.50
11676,55.75
11677,12.50
11678,20.75
11679,12.00
11680,33.25
11681,66.75
11682,28.50
11683,12.50
11684,24.75
11685,28.00
11686,62.00
11687,49.25
11688,12.00
11689,20.75
11690,60.25
11691,16.50
11692,37.25
11693,25.25
11694,48.00
11695,32.45
11696,76.75
11697,57.50
11698,12.00
11699,39.25
11700,12.25
11701,12.00
11702,16.25
11703,28.75
11704,16.75
11705,16.75
11706,131.70
11707,30.50
11708,16.50
11709,42.45
11710,25.00
11711,12.00
11712,58.25
11713,16.00
11714,33.00
11715,174.70
11716,35.90
11717,61.25
11718,61.00
11719,38.95
11720,14.75
11721,48.50
11722,69.50
11723,32.25
11724,29.50
11725,28.75
11726,36.75
11727,49.25
11728,74.00
11729,59.75
11730,36.75
11731,33.50
11732,29.95
11733,43.90
11734,27.25
11735,32.25
11736,32.50
11737,41.00
11738,59.50
11739,15.25
11740,37.50
11741,29.00
11742,61.50
11743,16.75
11744,30.45
11745,25.75
11746,11.00
11747,62.20
11748,17.95
11749,58.75
11750,18.50
11751,60.75
11752,25.50
11753,69.75
11754,16.50
11755,59.20
11756,18.50
11757,16.00
11758,29.25
11759,20.75
11760,29.95
11761,43.75
11762,28.00
11763,65.75
11764,66.25
11765,16.00
11766,36.75
11767,250.95
11768,20.75
11769,12.25
11770,53.25
11771,17.95
11772,37.50
11773,36.00
11774,16.75
11775,34.00
11776,30.50
11777,32.75
11778,69.25
11779,48.50
11780,62.00
11781,41.50
11782,32.25
11783,20.75
11784,44.00
11785,28.50
11786,53.00
11787,54.00
11788,68.75
11789,75.45
11790,28.00
11791,15.25
11792,12.00
11793,41.00
11794,74.50
11795,45.25
11796,29.25
11797,56.00
11798,20.75
11799,67.95
11800,29.25
11801,66.50
11802,33.50
11803,50.50
11804,82.50
11805,16.00
11806,43.25
11807,76.65
11808,10.50
11809,16.50
11810,71.00
11811,66.25
11812,33.50
11813,12.50
11814,12.50
11815,17.95
11816,18.50
11817,58.50
11818,45.75
11819,20.25
11820,12.75
11821,32.75
11822,43.25
11823,16.50
11824,41.00
11825,55.25
11826,241.45
11827,100.50
11828,27.00
11829,20.25
11830,16.00
11831,12.75
11832,61.65
11833,46.25
11834,160.15
11835,54.00
11836,11.00
11837,53.20
11838,12.50
11839,29.00
11840,20.25
11841,32.50
11842,41.25
11843,20.50
11844,16.50
11845,35.50
11846,32.50
11847,49.50
11848,22.50
11849,33.95
11850,44.40
11851,54.25
11852,70.50
11853,37.25
11854,25.50
11855,79.25
11856,50.00
11857,16.75
11858,45.25
11859,40.75
11860,20.75
11861,16.75
11862,66.25
11863,16.00
11864,23.25
11865,20.50
11866,35.25
11867,37.25
11868,56.00
11869,57.75
11870,20.75
11871,26.25
11872,12.50
11873,10.50
11874,49.50
11875,52.50
11876,20.75
11877,12.50
11878,55.50
11879,20.75
11880,20.75
11881,16.00
11882,57.50
11883,12.25
11884,54.65
11885,32.75
11886,20.25
11887,29.50
11888,29.25
11889,16.00
11890,48.00
11891,20.75
11892,65.75
11893,41.50
11894,32.50
11895,16.75
11896,179.05
11897,12.50
11898,14.75
11899,59.00
11900,17.95
11901,16.75
11902,20.25
11903,69.00
11904,12.00
11905,35.50
11906,36.75
11907,28.75
11908,46.00
11909,16.50
11910,56.50
11911,20.75
11912,56.75
11913,45.25
11914,73.75
11915,12.75
11916,74.70
11917,39.25
11918,36.75
11919,60.45
11920,16.75
11921,49.00
11922,38.45
11923,25.50
11924,16.00
11925,28.75
11926,49.25
11927,49.00
11928,49.50
11929,32.25
11930,29.95
11931,58.00
11932,28.00
11933,17.95
11934,41.50
11935,42.50
11936,36.75
11937,61.25
11938,32.50
11939,12.00
11940,44.50
11941,55.25
11942,62.75
11943,24.50
11944,12.50
11945,20.25
11946,78.75
11947,17.95
11948,125.25
11949,12.00
11950,20.25
11951,16.75
11952,41.25
11953,20.75
11954,16.50
11955,182.20
11956,12.50
11957,66.25
11958,37.25
11959,61.50
11960,60.40
11961,28.75
11962,57.00
11963,41.50
11964,17.50
11965,20.25
11966,56.50
11967,32.75
11968,12.50
11969,12.00
11970,25.00
11971,49.25
11972,39.25
11973,44.15
11974,28.00
11975,20.75
11976,67.00
11977,12.50
11978,58.25
11979,58.25
11980,40.25
11981,16.75
11982,49.75
11983,53.00
11984,20.75
11985,29.00
11986,25.50
11987,38.25
11988,38.25
11989,41.50
11990,20.75
11991,17.95
11992,12.00
11993,49.25
11994,12.75
11995,53.50
11996,16.00
11997,64.25
11998,20.25
11999,28.50
12000,20.50
12001,16.75
12002,37.25
12003,210.75
12004,37.00
12005,16.50
12006,20.75
12007,49.50
12008,15.25
12009,16.75
12010,12.50
12011,12.00
12012,20.50
12013,24.50
12014,27.50
12015,41.25
12016,20.75
12017,28.95
12018,16.00
12019,48.00
12020,18.50
12021,13.25
12022,97.00
12023,217.20
12024,37.50
12025,45.50
12026,23.65
12027,60.25
12028,25.50
12029,35.00
12030,16.00
12031,21.00
12032,20.75
12033,20.50
12034,10.50
12035,26.75
12036,36.75
12037,62.25
12038,14.50
12039,69.75
12040,33.25
12041,67.25
12042,40.50
12043,61.00
12044,55.50
12045,36.50
12046,29.25
12047,66.50
12048,65.25
12049,37.25
12050,74.25
12051,24.50
12052,68.50
12053,61.75
12054,78.25
12055,55.00
12056,16.50
12057,16.75
12058,51.20
12059,17.50
12060,41.50
12061,28.25
12062,131.45
12063,24.50
12064,75.45
12065,57.25
12066,40.75
12067,16.50
12068,20.75
12069,112.00
12070,41.50
12071,20.50
12072,11.00
12073,16.50
12074,16.75
12075,53.00
12076,17.95
12077,20.25
12078,83.15
12079,13.25
12080,16.75
12081,20.75
12082,25.25
12083,45.00
12084,33.50
12085,12.50
12086,49.00
12087,54.75
12088,20.75
12089,41.00
12090,64.25
12091,20.25
12092,29.50
12093,58.50
12094,82.25
12095,12.00
12096,20.50
12097,51.25
12098,29.25
12099,32.75
12100,41.00
12101,29.25
12102,16.00
12103,33.00
12104,29.50
12105,41.50
12106,17.95
12107,29.25
12108,57.75
12109,41.50
12110,41.00
12111,16.00
12112,44.40
12113,10.50
12114,20.25
12115,12.25
12116,75.75
12117,53.50
12118,25.50
12119,87.50
12120,16.00
12121,65.00
12122,12.75
12123,12.00
12124,12.75
12125,18.50
12126,53.00
12127,16.75
12128,53.00
12129,12.75
12130,20.75
12131,20.75
12132,12.75
12133,62.00
12134,50.75
12135,11.00
12136,38.70
12137,16.00
12138,16.00
12139,20.75
12140,12.00
12141,16.50
12142,71.25
12143,16.50
12144,20.50
12145,16.75
12146,40.50
12147,70.75
12148,42.25
12149,53.00
12150,37.00
12151,69.25
12152,53.50
12153,64.50
12154,20.25
12155,49.50
12156,54.00
12157,16.50
12158,74.50
12159,37.25
12160,41.25
12161,35.50
12162,45.75
12163,32.50
12164,17.95
12165,41.00
12166,35.00
12167,20.25
12168,37.25
12169,48.00
12170,38.70
12171,58.25
12172,28.75
12173,61.25
12174,16.50
12175,17.50
12176,35.00
12177,12.00
12178,16.25
12179,20.75
12180,20.25
12181,12.25
12182,20.75
12183,43.25
12184,36.00
12185,12.00
12186,16.00
12187,47.75
12188,16.50
12189,30.25
12190,15.25
12191,49.25
12192,12.25
12193,12.00
12194,58.50
12195,16.75
12196,161.50
12197,20.50
12198,109.75
12199,10.50
12200,20.75
12201,16.50
12202,34.70
12203,18.50
12204,60.25
12205,32.75
12206,68.00
12207,71.75
12208,49.25
12209,33.00
12210,28.50
12211,10.50
12212,20.75
12213,20.75
12214,75.25
12215,32.75
12216,16.75
12217,37.00
12218,38.25
12219,56.75
12220,12.75
12221,17.95
12222,35.00
12223,20.25
12224,66.00
12225,12.00
12226,62.25
12227,52.50
12228,12.00
12229,16.75
12230,32.25
12231,48.00
12232,16.50
12233,12.75
12234,10.50
12235,20.75
12236,40.75
12237,28.75
12238,40.15
12239,20.75
12240,45.95
12241,16.00
12242,16.25
12243,65.75
12244,28.00
12245,29.25
12246,60.50
12247,12.50
12248,56.00
12249,68.50
12250,30.25
12251,12.00
12252,74.00
12253,39.25
12254,59.25
12255,16.50
12256,60.75
12257,276.75
12258,32.75
12259,40.50
12260,16.75
12261,16.00
12262,28.25
12263,44.75
12264,94.25
12265,37.00
12266,232.20
12267,20.75
12268,32.25
12269,36.75
12270,12.00
12271,41.50
12272,61.75
12273,12.00
12274,29.50
12275,32.50
12276,57.00
12277,16.00
12278,53.25
12279,16.50
12280,79.25
12281,57.25
12282,20.75
12283,16.00
12284,69.50
12285,36.00
12286,36.75
12287,12.00
12288,12.75
12289,32.75
12290,74.75
12291,37.25
12292,15.25
12293,16.50
12294,53.75
12295,65.20
12296,24.00
12297,18.50
12298,39.65
12299,12.50
12300,28.50
12301,41.50
12302,60.45
12303,78.50
12304,29.00
12305,35.00
12306,45.25
12307,16.00
12308,16.00
12309,54.70
12310,29.50
12311,16.75
12312,40.95
12313,48.25
12314,20.75
12315,43.25
12316,12.25
12317,69.00
12318,12.75
12319,16.00
12320,12.75
12321,38.00
12322,11.00
12323,186.45
12324,28.50
12325,20.75
